rec,card,era,flags,cfg,t_start_rel,t_end_rel,dur_s,dist_m,object,object_label,share,q,capture,A_cap,A_share,p_none,surface,W,acc_live,acc_e2,window_k,target,correct,n_cands,candidates
2026_08_16/001,e2,v7,stress,v1,18.72,19.1,0.38,3.171,球L,320,0.679,,,,0.255,0.894,,,1,1,1,球L,1,3,"[{""name"": ""球L"", ""share"": 0.679, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.173, ""labels"": [323]}, {""name"": ""球M"", ""share"": 0.145, ""labels"": [321]}]"
2026_08_16/001,e2,v7,stress,v1,19.64,20.4,0.76,3.193,球R,322,0.993,,,,0.007,0.925,,,1,1,,,,2,"[{""name"": ""球R"", ""share"": 0.993, ""labels"": [322]}, {""name"": ""石榴"", ""share"": 0.007, ""labels"": [78]}]"
2026_08_16/001,e2,v7,stress,v1,20.85,21.83,0.97,3.2,球R,322,0.87,,,,0.143,0.941,,,1,1,,,,3,"[{""name"": ""球R"", ""share"": 0.87, ""labels"": [322]}, {""name"": ""球M"", ""share"": 0.124, ""labels"": [321]}, {""name"": ""石榴"", ""share"": 0.007, ""labels"": [78]}]"
2026_08_16/001,e2,v7,stress,v1,21.88,22.48,0.6,3.21,球R,322,0.857,,,,0.114,0.836,,,1,1,,,,3,"[{""name"": ""球R"", ""share"": 0.857, ""labels"": [322]}, {""name"": ""石榴"", ""share"": 0.098, ""labels"": [78]}, {""name"": ""球M"", ""share"": 0.045, ""labels"": [321]}]"
2026_08_16/001,e2,v7,stress,v1,22.91,24.97,2.06,3.183,球R,322,0.814,,,,0.229,0.954,,,1,1,,,,2,"[{""name"": ""球R"", ""share"": 0.814, ""labels"": [322]}, {""name"": ""球M"", ""share"": 0.186, ""labels"": [321]}]"
2026_08_16/001,e2,v7,stress,v1,25.14,26.0,0.87,3.189,球R,322,0.936,,,,0.059,0.934,,,1,1,,,,3,"[{""name"": ""球R"", ""share"": 0.936, ""labels"": [322]}, {""name"": ""球M"", ""share"": 0.055, ""labels"": [321]}, {""name"": ""石榴"", ""share"": 0.009, ""labels"": [78]}]"
2026_08_16/001,e2,v7,stress,v1,26.62,27.75,1.14,3.165,球L,320,0.732,,,,0.245,0.649,,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.732, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.179, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.087, ""labels"": [300]}]"
2026_08_16/001,e2,v7,stress,v1,27.92,28.57,0.65,3.268,球L,320,0.763,,,,0.194,0.692,,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.763, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.148, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.087, ""labels"": [300]}]"
2026_08_16/001,e2,v7,stress,v1,28.82,31.52,2.71,3.284,球L,320,0.758,,,,0.197,0.673,,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.758, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.149, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.091, ""labels"": [300]}]"
2026_08_16/001,e2,v7,stress,v1,31.58,31.85,0.27,3.283,球L,320,0.576,,,,0.458,0.797,,,1,1,,,,3,"[{""name"": ""球L"", ""share"": 0.576, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.264, ""labels"": [323]}, {""name"": ""球M"", ""share"": 0.119, ""labels"": [321]}]"
2026_08_16/001,e2,v7,stress,v1,32.18,32.5,0.32,3.286,球L,320,0.666,,,,0.321,0.612,,,1,1,2,球R,0,3,"[{""name"": ""球L"", ""share"": 0.666, ""labels"": [320]}, {""name"": ""香蕉"", ""share"": 0.214, ""labels"": [323]}, {""name"": ""苹果"", ""share"": 0.111, ""labels"": [300]}]"
2026_08_16/001,e2,v7,stress,v1,32.56,33.64,1.08,3.305,球R,322,0.822,,,,0.217,0.727,,,1,1,2,球R,1,2,"[{""name"": ""球R"", ""share"": 0.822, ""labels"": [322]}, {""name"": ""石榴"", ""share"": 0.178, ""labels"": [78]}]"
2026_08_16/001,e2,v7,stress,v1,33.8,34.24,0.43,3.327,球R,322,0.698,,,,0.262,0.803,,,1,1,2,球R,1,3,"[{""name"": ""球R"", ""share"": 0.698, ""labels"": [322]}, {""name"": ""石榴"", ""share"": 0.183, ""labels"": [78]}, {""name"": ""球M"", ""share"": 0.119, ""labels"": [321]}]"
2026_08_16/001,e2,v7,stress,v1,34.47,37.77,3.3,3.316,球R,322,0.73,,,,0.274,0.756,,,1,1,2,球R,1,3,"[{""name"": ""球R"", ""share"": 0.73, ""labels"": [322]}, {""name"": ""石榴"", ""share"": 0.2, ""labels"": [78]}, {""name"": ""球M"", ""share"": 0.07, ""labels"": [321]}]"
